feature_table,feature_set,model,mode,n,balanced_accuracy,macro_recall,macro_f1,T1_recall,T2_recall,T3_recall,T4_recall,T4_precision,T4_f1,n_pred_T4,w_T1,w_T2,w_T3,w_T4,thr_ge_T2,thr_ge_T3,thr_ge_T4,source_file
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_depth12_leaf1,tuned_posthoc_t3_to_t4,745,0.5606495268944564,0.5606495268944564,0.5439623623025112,0.6646706586826348,0.5376344086021505,0.3736263736263736,0.6666666666666666,0.5064935064935064,0.5756457564575646,154,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_subsample_leaf2,proba_weight_tuned,745,0.5604082806854682,0.5604082806854682,0.5409082813225595,0.6646706586826348,0.4982078853046595,0.412087912087912,0.6666666666666666,0.4814814814814814,0.5591397849462365,162,1.0,0.7999999999999999,1.1,1.4,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_subsample_leaf2,proba_weight_tuned,745,0.5604082806854682,0.5604082806854682,0.5409082813225595,0.6646706586826348,0.4982078853046595,0.412087912087912,0.6666666666666666,0.4814814814814814,0.5591397849462365,162,1.0,0.7999999999999999,1.1,1.4,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_subsample_leaf2,proba_weight_tuned,745,0.5604082806854682,0.5604082806854682,0.5409082813225595,0.6646706586826348,0.4982078853046595,0.412087912087912,0.6666666666666666,0.4814814814814814,0.5591397849462365,162,1.0,0.7999999999999999,1.1,1.4,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_leaf2,tuned_posthoc_t3_to_t4,745,0.559918299994599,0.559918299994599,0.5189644518921226,0.7125748502994012,0.4336917562724014,0.3241758241758242,0.7692307692307693,0.4522613065326633,0.569620253164557,199,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_leaf2,tuned_posthoc_t3_to_t4,745,0.559918299994599,0.559918299994599,0.5189644518921226,0.7125748502994012,0.4336917562724014,0.3241758241758242,0.7692307692307693,0.4522613065326633,0.569620253164557,199,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_depth12_leaf1,proba_weight_tuned,745,0.5597337759787054,0.5597337759787054,0.5461346459293177,0.6646706586826348,0.5376344086021505,0.3956043956043956,0.6410256410256411,0.5136986301369864,0.5703422053231939,146,1.0,0.7,0.8999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_leaf2,tuned_posthoc_t3_to_t4,745,0.5595721884837203,0.5595721884837203,0.5252069588997851,0.6826347305389222,0.5232974910394266,0.2802197802197802,0.7521367521367521,0.4680851063829787,0.5770491803278689,188,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_depth12_leaf1,proba_weight_tuned,745,0.559310953892758,0.559310953892758,0.5430310501931617,0.6766467065868264,0.5483870967741935,0.3626373626373626,0.6495726495726496,0.4935064935064935,0.5608856088560885,154,1.0,0.7,0.8999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_depth12_leaf1,proba_weight_tuned,745,0.559310953892758,0.559310953892758,0.5430310501931617,0.6766467065868264,0.5483870967741935,0.3626373626373626,0.6495726495726496,0.4935064935064935,0.5608856088560885,154,1.0,0.7,0.8999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_depth12_leaf1,proba_weight_tuned,745,0.559310953892758,0.559310953892758,0.5430310501931617,0.6766467065868264,0.5483870967741935,0.3626373626373626,0.6495726495726496,0.4935064935064935,0.5608856088560885,154,1.0,0.7,0.8999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_depth12_leaf1,proba_weight_tuned,745,0.5581216451652997,0.5581216451652997,0.5140509384212982,0.8203592814371258,0.3870967741935484,0.3241758241758242,0.7008547008547008,0.4969696969696969,0.5815602836879432,165,1.0,0.5,0.6,0.8999999999999999,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_leaf1,proba_weight_tuned,745,0.5569685985467326,0.5569685985467326,0.5426515901219018,0.7005988023952096,0.5089605734767025,0.4285714285714285,0.5897435897435898,0.5073529411764706,0.5454545454545454,136,1.0,0.6,0.7999999999999999,1.0,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_leaf1,proba_weight_tuned,745,0.5569685985467326,0.5569685985467326,0.5426515901219018,0.7005988023952096,0.5089605734767025,0.4285714285714285,0.5897435897435898,0.5073529411764706,0.5454545454545454,136,1.0,0.6,0.7999999999999999,1.0,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_leaf1,proba_weight_tuned,745,0.5569685985467326,0.5569685985467326,0.5426515901219018,0.7005988023952096,0.5089605734767025,0.4285714285714285,0.5897435897435898,0.5073529411764706,0.5454545454545454,136,1.0,0.6,0.7999999999999999,1.0,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_subsample_leaf2,tuned_posthoc_t3_to_t4,745,0.5564293839356618,0.5564293839356618,0.5099499007285322,0.7485029940119761,0.3978494623655914,0.3186813186813186,0.7606837606837606,0.4587628865979381,0.572347266881029,194,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_leaf2,proba_weight_tuned,745,0.5564204215933016,0.5564204215933016,0.5120634370302912,0.7664670658682635,0.3835125448028674,0.3406593406593406,0.7350427350427351,0.4751381215469613,0.5771812080536913,181,1.0,0.6,0.7999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_leaf2,proba_weight_tuned,745,0.5559091848207166,0.5559091848207166,0.5248179509175623,0.6826347305389222,0.5232974910394266,0.2912087912087912,0.7264957264957265,0.4696132596685083,0.5704697986577181,181,1.0,0.7,0.7999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_leaf2,tuned_posthoc_t3_to_t4,745,0.555876489959936,0.555876489959936,0.5270453313266152,0.718562874251497,0.4695340501792114,0.3516483516483517,0.6837606837606838,0.4848484848484848,0.5673758865248227,165,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_leaf2,proba_weight_tuned,745,0.5557238648073108,0.5557238648073108,0.5296605235546648,0.718562874251497,0.4695340501792114,0.3681318681318681,0.6666666666666666,0.4968152866242038,0.5693430656934306,157,1.0,0.7,0.7999999999999999,1.0,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_depth12_leaf1,tuned_posthoc_t3_to_t4,745,0.5549650728084183,0.5549650728084183,0.5077471816727845,0.7065868263473054,0.4516129032258064,0.2582417582417582,0.8034188034188035,0.4607843137254901,0.5856697819314641,204,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_leaf2,proba_weight_tuned,745,0.5547290448053438,0.5547290448053438,0.5196355849137355,0.7125748502994012,0.4336917562724014,0.3461538461538461,0.7264957264957265,0.4644808743169399,0.5666666666666667,183,1.0,0.7,0.8999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_leaf2,proba_weight_tuned,745,0.5547290448053438,0.5547290448053438,0.5196355849137355,0.7125748502994012,0.4336917562724014,0.3461538461538461,0.7264957264957265,0.4644808743169399,0.5666666666666667,183,1.0,0.7,0.8999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_leaf2,proba_weight_tuned,745,0.5547290448053438,0.5547290448053438,0.5196355849137355,0.7125748502994012,0.4336917562724014,0.3461538461538461,0.7264957264957265,0.4644808743169399,0.5666666666666667,183,1.0,0.7,0.8999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_depth12_leaf1,proba_weight_tuned,745,0.5520651949085404,0.5520651949085404,0.5070186171095055,0.7065868263473054,0.4516129032258064,0.2637362637362637,0.7863247863247863,0.46,0.580441640378549,200,1.0,0.6,0.7999999999999999,1.4999999999999998,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_subsample_leaf2,proba_weight_tuned,745,0.5513927538990318,0.5513927538990318,0.5075994212786477,0.7485029940119761,0.3978494623655914,0.3241758241758242,0.7350427350427351,0.4574468085106383,0.5639344262295082,188,1.0,0.6,0.7999999999999999,1.1999999999999995,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5332588397587432,0.5332588397587432,0.5323155710448895,0.5269461077844312,0.6451612903225806,0.3626373626373626,0.5982905982905983,0.5147058823529411,0.5533596837944664,136,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5321064712121308,0.5321064712121308,0.5306732915121755,0.5209580838323353,0.6379928315412187,0.3626373626373626,0.6068376068376068,0.5144927536231884,0.5568627450980392,138,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5315501279138521,0.5315501279138521,0.5331542566485545,0.5209580838323353,0.6559139784946236,0.3681318681318681,0.5811965811965812,0.5354330708661418,0.5573770491803278,127,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_subsample_leaf2,raw,745,0.528290842396502,0.528290842396502,0.5317843697087994,0.5209580838323353,0.6379928315412187,0.3901098901098901,0.5641025641025641,0.5365853658536586,0.55,123,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5276588793345602,0.5276588793345602,0.5329884682153192,0.4850299401197604,0.6738351254480287,0.3791208791208791,0.5726495726495726,0.5537190082644629,0.5630252100840336,121,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5261833357979775,0.5261833357979775,0.5278214533309216,0.5149700598802395,0.6379928315412187,0.3791208791208791,0.5726495726495726,0.5275590551181102,0.5491803278688525,127,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_leaf2,raw,745,0.5259800026556836,0.5259800026556836,0.5349669394863533,0.4850299401197604,0.6738351254480287,0.4065934065934066,0.5384615384615384,0.5727272727272728,0.5550660792951542,110,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.5259298842938016,0.5259298842938016,0.53326302370935,0.467065868263473,0.6989247311827957,0.3736263736263736,0.5641025641025641,0.5689655172413793,0.5665236051502146,116,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_subsample_leaf2,raw,745,0.52516970666961,0.52516970666961,0.5293758930264404,0.5269461077844312,0.6451612903225806,0.3901098901098901,0.5384615384615384,0.525,0.5316455696202531,120,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_subsample_leaf2,raw,745,0.5249872463509705,0.5249872463509705,0.5298097986350998,0.5209580838323353,0.6559139784946236,0.3846153846153846,0.5384615384615384,0.5384615384615384,0.5384615384615384,117,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_subsample_leaf2,raw,745,0.5233847854332692,0.5233847854332692,0.5340497216225489,0.4730538922155688,0.6845878136200717,0.4230769230769231,0.5128205128205128,0.5769230769230769,0.5429864253393665,104,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_leaf2,raw,745,0.521757206371848,0.521757206371848,0.526450596392411,0.5149700598802395,0.6379928315412187,0.3956043956043956,0.5384615384615384,0.5384615384615384,0.5384615384615384,117,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5215532836017672,0.5215532836017672,0.5284896179324928,0.4730538922155688,0.6845878136200717,0.3901098901098901,0.5384615384615384,0.5431034482758621,0.5407725321888412,116,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.5206363534304427,0.5206363534304427,0.5262489331129149,0.4491017964071856,0.7060931899641577,0.3461538461538461,0.5811965811965812,0.5666666666666667,0.5738396624472574,120,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5189013441862582,0.5189013441862582,0.5135829468663957,0.5089820359281437,0.6630824372759857,0.2967032967032967,0.6068376068376068,0.4896551724137931,0.5419847328244275,145,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.5186128393101543,0.5186128393101543,0.5271328197250925,0.4491017964071856,0.7132616487455197,0.3736263736263736,0.5384615384615384,0.5575221238938053,0.5478260869565217,113,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5176649831614096,0.5176649831614096,0.5167705755130475,0.497005988023952,0.6487455197132617,0.3351648351648351,0.5897435897435898,0.5149253731343284,0.549800796812749,134,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5173750926600067,0.5173750926600067,0.5136857539476891,0.5089820359281437,0.6630824372759857,0.3076923076923077,0.5897435897435898,0.4859154929577465,0.5328185328185329,142,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5173750926600067,0.5173750926600067,0.5136857539476891,0.5089820359281437,0.6630824372759857,0.3076923076923077,0.5897435897435898,0.4859154929577465,0.5328185328185329,142,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5171874141354535,0.5171874141354535,0.5151969049864309,0.497005988023952,0.6523297491039427,0.3296703296703296,0.5897435897435898,0.5,0.5411764705882353,138,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5171874141354535,0.5171874141354535,0.5151969049864309,0.497005988023952,0.6523297491039427,0.3296703296703296,0.5897435897435898,0.5,0.5411764705882353,138,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu_geom,rf_depth12_leaf1,raw,745,0.5167813374786525,0.5167813374786525,0.5302080841755297,0.4491017964071856,0.7132616487455197,0.4175824175824176,0.4871794871794871,0.5876288659793815,0.5327102803738317,97,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_depth12_leaf1,raw,745,0.5164671248310422,0.5164671248310422,0.528143092453625,0.467065868263473,0.6989247311827957,0.3956043956043956,0.5042735042735043,0.5841584158415841,0.5412844036697247,101,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5154036721546862,0.5154036721546862,0.5182739093207938,0.467065868263473,0.6702508960573477,0.3516483516483517,0.5726495726495726,0.5275590551181102,0.5491803278688525,127,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5152032871513266,0.5152032871513266,0.5118360553481093,0.497005988023952,0.6523297491039427,0.3131868131868132,0.5982905982905983,0.5,0.5447470817120622,140,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_leaf1,raw_posthoc_t3_to_t4,745,0.5144716769934077,0.5144716769934077,0.5217533712386004,0.437125748502994,0.7275985663082437,0.3461538461538461,0.5470085470085471,0.5470085470085471,0.5470085470085471,117,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.5129466047227299,0.5129466047227299,0.5163599556195095,0.4610778443113772,0.7060931899641577,0.3461538461538461,0.5384615384615384,0.5080645161290323,0.5228215767634855,124,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.5108689332902198,0.5108689332902198,0.5170975302388303,0.4610778443113772,0.6953405017921147,0.3571428571428571,0.5299145299145299,0.5299145299145299,0.5299145299145299,117,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5108362384294391,0.5108362384294391,0.5103973995544473,0.497005988023952,0.6415770609318996,0.3406593406593406,0.5641025641025641,0.4962406015037593,0.528,133,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_depth12_leaf1,raw,745,0.5104104682045574,0.5104104682045574,0.5215250168166622,0.4491017964071856,0.7060931899641577,0.3736263736263736,0.5128205128205128,0.5825242718446602,0.5454545454545454,103,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.510046726822852,0.510046726822852,0.5140097451516664,0.4610778443113772,0.7060931899641577,0.3516483516483517,0.5213675213675214,0.4959349593495935,0.5083333333333333,123,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_depth12_leaf1,raw_posthoc_t3_to_t4,745,0.510046726822852,0.510046726822852,0.5140097451516664,0.4610778443113772,0.7060931899641577,0.3516483516483517,0.5213675213675214,0.4959349593495935,0.5083333333333333,123,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu,rf_leaf2,raw,745,0.5095758500722766,0.5095758500722766,0.5143465498998636,0.497005988023952,0.6487455197132617,0.3626373626373626,0.5299145299145299,0.5299145299145299,0.5299145299145299,117,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu,rf_leaf1,raw,745,0.5092824218041525,0.5092824218041525,0.5205942854773459,0.437125748502994,0.7275985663082437,0.3681318681318681,0.5042735042735043,0.5673076923076923,0.5339366515837104,104,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline_plus_hu,rf_leaf1,raw_posthoc_t3_to_t4,745,0.5081337973939867,0.5081337973939867,0.5162428119388864,0.4071856287425149,0.7132616487455197,0.3736263736263736,0.5384615384615384,0.5675675675675675,0.5526315789473685,111,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline_plus_hu_geom,rf_leaf2,raw_posthoc_t3_to_t4,745,0.5068699597142712,0.5068699597142712,0.5090754313163287,0.437125748502994,0.6666666666666666,0.3681318681318681,0.5555555555555556,0.5078125,0.5306122448979592,128,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom,baseline,rf_leaf2,raw,745,0.5063860816709957,0.5063860816709957,0.5100723263721636,0.5089820359281437,0.6630824372759857,0.3406593406593406,0.5128205128205128,0.5,0.5063291139240507,120,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_final,baseline,rf_leaf2,raw,745,0.5063860816709957,0.5063860816709957,0.5100723263721636,0.5089820359281437,0.6630824372759857,0.3406593406593406,0.5128205128205128,0.5,0.5063291139240507,120,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_final/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline,rf_leaf2,raw,745,0.5063860816709957,0.5063860816709957,0.5100723263721636,0.5089820359281437,0.6630824372759857,0.3406593406593406,0.5128205128205128,0.5,0.5063291139240507,120,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
pred_oof_headneck_hu_realgeom_predmask_petaware,baseline_plus_hu_geom,rf_subsample_leaf2,raw_posthoc_t3_to_t4,745,0.5062099303696754,0.5062099303696754,0.5094490009104099,0.4311377245508982,0.6810035842293907,0.3571428571428571,0.5555555555555556,0.5158730158730159,0.5349794238683128,126,,,,,,,,outputs/tn_staging/models/rf_only_tstage_pred_oof_headneck_hu_realgeom_predmask_petaware/summary_rf_only_tstage.csv
